"Customer Name","MW-BETHESDA HOSPITAL"
"Account Number","0490067501"
"Recorder ID","104804722"
"Service Address1",""
"Service Address2",""
CityStateZip,"","OH",""

"DATE","TIME","kWh","kQh"
"012805","2015","322.92","383.4"
"012805","2030","321.84","380.16"
"012805","2045","328.32","387.72"
"012805","2100","321.84","382.32"
"012805","2115","319.68","385.56"
"012805","2130","321.84","385.56"
"012805","2145","325.08","388.8"
"012805","2200","322.92","392.04"
"012805","2215","315.36","376.92"
"012805","2230","316.44","373.68"
"012805","2245","314.28","379.08"
"012805","2300","312.12","374.76"
"012805","2315","311.04","376.92"
"012805","2330","311.04","374.76"
"012805","2345","309.96","371.52"
"012805","2400","307.8","369.36"
"012905","0015","307.8","367.2"
"012905","0030","304.56","365.04"
"012905","0045","307.8","363.96"
"012905","0100","308.88","367.2"
"012905","0115","304.56","366.12"
"012905","0130","306.72","368.28"
"012905","0145","302.4","362.88"
"012905","0200","300.24","362.88"
"012905","0215","303.48","363.96"
"012905","0230","301.32","361.8"
"012905","0245","301.32","365.04"
"012905","0300","301.32","361.8"
"012905","0315","305.64","366.12"
"012905","0330","305.64","363.96"
"012905","0345","300.24","362.88"
"012905","0400","301.32","360.72"
"012905","0415","301.32","362.88"
"012905","0430","301.32","361.8"
"012905","0445","300.24","360.72"
"012905","0500","300.24","359.64"
"012905","0515","304.56","363.96"
"012905","0530","304.56","365.04"
"012905","0545","301.32","359.64"
"012905","0600","305.64","360.72"
"012905","0615","306.72","362.88"
"012905","0630","303.48","361.8"
"012905","0645","301.32","355.32"
"012905","0700","302.4","357.48"
"012905","0715","306.72","360.72"
"012905","0730","305.64","357.48"
"012905","0745","305.64","361.8"
"012905","0800","307.8","365.04"
"012905","0815","307.8","368.28"
"012905","0830","305.64","365.04"
"012905","0845","304.56","362.88"
"012905","0900","305.64","365.04"
"012905","0915","313.2","371.52"
"012905","0930","307.8","366.12"
"012905","0945","306.72","363.96"
"012905","1000","305.64","363.96"
"012905","1015","305.64","362.88"
"012905","1030","305.64","367.2"
"012905","1045","305.64","362.88"
"012905","1100","306.72","365.04"
"012905","1115","305.64","362.88"
"012905","1130","306.72","369.36"
"012905","1145","303.48","360.72"
"012905","1200","306.72","365.04"
"012905","1215","307.8","365.04"
"012905","1230","304.56","361.8"
"012905","1245","303.48","365.04"
"012905","1300","306.72","366.12"
"012905","1315","306.72","368.28"
"012905","1330","302.4","363.96"
"012905","1345","303.48","363.96"
"012905","1400","303.48","367.2"
"012905","1415","304.56","367.2"
"012905","1430","305.64","365.04"
"012905","1445","303.48","365.04"
"012905","1500","304.56","365.04"
"012905","1515","303.48","367.2"
"012905","1530","306.72","371.52"
"012905","1545","306.72","368.28"
"012905","1600","304.56","367.2"
"012905","1615","301.32","368.28"
"012905","1630","302.4","363.96"
"012905","1645","303.48","365.04"
"012905","1700","299.16","361.8"
"012905","1715","302.4","362.88"
"012905","1730","301.32","363.96"
"012905","1745","300.24","360.72"
"012905","1800","300.24","358.56"
"012905","1815","302.4","361.8"
"012905","1830","301.32","358.56"
"012905","1845","299.16","360.72"
"012905","1900","306.72","365.04"
"012905","1915","302.4","362.88"
"012905","1930","300.24","361.8"
"012905","1945","300.24","363.96"
"012905","2000","301.32","363.96"
"012905","2015","301.32","365.04"
"012905","2030","298.08","361.8"
"012905","2045","301.32","365.04"
"012905","2100","297","360.72"
"012905","2115","300.24","361.8"
"012905","2130","301.32","363.96"
"012905","2145","299.16","362.88"
"012905","2200","301.32","363.96"
"012905","2215","302.4","367.2"
"012905","2230","301.32","366.12"
"012905","2245","294.84","360.72"
"012905","2300","294.84","361.8"
"012905","2315","299.16","367.2"
"012905","2330","300.24","366.12"
"012905","2345","299.16","369.36"
"012905","2400","302.4","371.52"
"013005","0015","301.32","368.28"
"013005","0030","300.24","366.12"
"013005","0045","301.32","362.88"
"013005","0100","300.24","362.88"
"013005","0115","300.24","362.88"
"013005","0130","298.08","361.8"
"013005","0145","298.08","363.96"
"013005","0200","300.24","362.88"
"013005","0215","299.16","362.88"
"013005","0230","299.16","362.88"
"013005","0245","300.24","363.96"
"013005","0300","299.16","363.96"
"013005","0315","299.16","362.88"
"013005","0330","300.24","362.88"
"013005","0345","298.08","362.88"
"013005","0400","300.24","362.88"
"013005","0415","299.16","362.88"
"013005","0430","300.24","365.04"
"013005","0445","299.16","360.72"
"013005","0500","298.08","361.8"
"013005","0515","300.24","361.8"
"013005","0530","301.32","361.8"
"013005","0545","301.32","362.88"
"013005","0600","300.24","361.8"
"013005","0615","299.16","359.64"
"013005","0630","298.08","356.4"
"013005","0645","298.08","357.48"
"013005","0700","297","356.4"
"013005","0715","299.16","357.48"
"013005","0730","299.16","360.72"
"013005","0745","300.24","358.56"
"013005","0800","301.32","360.72"
"013005","0815","301.32","360.72"
"013005","0830","295.92","355.32"
"013005","0845","298.08","356.4"
"013005","0900","299.16","357.48"
"013005","0915","299.16","355.32"
"013005","0930","299.16","356.4"
"013005","0945","301.32","357.48"
"013005","1000","301.32","357.48"
"013005","1015","300.24","357.48"
"013005","1030","299.16","357.48"
"013005","1045","297","354.24"
"013005","1100","297","354.24"
"013005","1115","298.08","355.32"
"013005","1130","299.16","356.4"
"013005","1145","297","355.32"
"013005","1200","299.16","356.4"
"013005","1215","298.08","354.24"
"013005","1230","295.92","353.16"
"013005","1245","297","355.32"
"013005","1300","300.24","358.56"
"013005","1315","297","355.32"
"013005","1330","298.08","358.56"
"013005","1345","298.08","356.4"
"013005","1400","298.08","357.48"
"013005","1415","297","356.4"
"013005","1430","297","357.48"
"013005","1445","300.24","360.72"
"013005","1500","299.16","357.48"
"013005","1515","295.92","356.4"
"013005","1530","298.08","357.48"
"013005","1545","302.4","366.12"
"013005","1600","297","358.56"
"013005","1615","295.92","356.4"
"013005","1630","295.92","354.24"
"013005","1645","300.24","360.72"
"013005","1700","299.16","356.4"
"013005","1715","297","355.32"
"013005","1730","300.24","357.48"
"013005","1745","300.24","358.56"
"013005","1800","299.16","359.64"
"013005","1815","299.16","358.56"
"013005","1830","298.08","356.4"
"013005","1845","304.56","360.72"
"013005","1900","303.48","360.72"
"013005","1915","304.56","360.72"
"013005","1930","303.48","360.72"
"013005","1945","299.16","357.48"
"013005","2000","300.24","358.56"
"013005","2015","298.08","356.4"
"013005","2030","298.08","357.48"
"013005","2045","301.32","358.56"
"013005","2100","303.48","362.88"
"013005","2115","299.16","359.64"
"013005","2130","300.24","360.72"
"013005","2145","300.24","362.88"
"013005","2200","301.32","361.8"
"013005","2215","300.24","361.8"
"013005","2230","301.32","363.96"
"013005","2245","303.48","366.12"
"013005","2300","300.24","363.96"
"013005","2315","299.16","360.72"
"013005","2330","303.48","366.12"
"013005","2345","302.4","361.8"
"013005","2400","302.4","362.88"
"013105","0015","300.24","359.64"
"013105","0030","301.32","365.04"
"013105","0045","301.32","361.8"
"013105","0100","302.4","358.56"
"013105","0115","301.32","358.56"
"013105","0130","300.24","358.56"
"013105","0145","305.64","362.88"
"013105","0200","300.24","361.8"
"013105","0215","300.24","359.64"
"013105","0230","303.48","362.88"
"013105","0245","303.48","359.64"
"013105","0300","302.4","362.88"
"013105","0315","300.24","361.8"
"013105","0330","304.56","360.72"
"013105","0345","302.4","360.72"
"013105","0400","302.4","357.48"
"013105","0415","302.4","359.64"
"013105","0430","302.4","359.64"
"013105","0445","304.56","362.88"
"013105","0500","303.48","361.8"
"013105","0515","313.2","367.2"
"013105","0530","316.44","373.68"
"013105","0545","321.84","372.6"
"013105","0600","324","378"
"013105","0615","328.32","380.16"
"013105","0630","339.12","390.96"
"013105","0645","344.52","388.8"
"013105","0700","346.68","390.96"
"013105","0715","345.6","390.96"
"013105","0730","351","407.16"
"013105","0745","358.56","408.24"
"013105","0800","362.88","416.88"
"013105","0815","370.44","420.12"
"013105","0830","375.84","420.12"
"013105","0845","381.24","425.52"
"013105","0900","387.72","429.84"
"013105","0915","394.2","437.4"
"013105","0930","396.36","434.16"
"013105","0945","400.68","434.16"
"013105","1000","398.52","432"
"013105","1015","405","437.4"
"013105","1030","405","438.48"
"013105","1045","403.92","436.32"
"013105","1100","406.08","439.56"
"013105","1115","405","440.64"
"013105","1130","402.84","437.4"
"013105","1145","401.76","435.24"
"013105","1200","406.08","441.72"
"013105","1215","402.84","438.48"
"013105","1230","405","441.72"
"013105","1245","402.84","441.72"
"013105","1300","400.68","438.48"
"013105","1315","400.68","437.4"
"013105","1330","399.6","437.4"
"013105","1345","397.44","429.84"
"013105","1400","392.04","425.52"
"013105","1415","381.24","412.56"
"013105","1430","396.36","430.92"
"013105","1445","388.8","423.36"
"013105","1500","393.12","430.92"
"013105","1515","392.04","426.6"
"013105","1530","389.88","426.6"
"013105","1545","385.56","424.44"
"013105","1600","385.56","425.52"
"013105","1615","379.08","421.2"
"013105","1630","375.84","416.88"
"013105","1645","368.28","411.48"
"013105","1700","365.04","411.48"
"013105","1715","361.8","410.4"
"013105","1730","353.16","401.76"
"013105","1745","347.76","396.36"
"013105","1800","344.52","396.36"
"013105","1815","344.52","397.44"
"013105","1830","338.04","386.64"
"013105","1845","333.72","386.64"
"013105","1900","331.56","384.48"
"013105","1915","330.48","388.8"
"013105","1930","327.24","380.16"
"013105","1945","325.08","378"
"013105","2000","325.08","380.16"
"013105","2015","321.84","379.08"
"013105","2030","321.84","382.32"
"013105","2045","318.6","374.76"
"013105","2100","318.6","379.08"
"013105","2115","317.52","380.16"
"013105","2130","311.04","373.68"
"013105","2145","315.36","376.92"
"013105","2200","313.2","371.52"
"013105","2215","307.8","370.44"
"013105","2230","311.04","373.68"
"013105","2245","309.96","375.84"
"013105","2300","306.72","370.44"
"013105","2315","303.48","371.52"
"013105","2330","306.72","372.6"
"013105","2345","307.8","370.44"
"013105","2400","304.56","368.28"
"020105","0015","303.48","367.2"
"020105","0030","300.24","366.12"
"020105","0045","305.64","368.28"
"020105","0100","304.56","368.28"
"020105","0115","303.48","368.28"
"020105","0130","304.56","367.2"
"020105","0145","305.64","368.28"
"020105","0200","301.32","369.36"
"020105","0215","300.24","368.28"
"020105","0230","300.24","367.2"
"020105","0245","301.32","365.04"
"020105","0300","302.4","367.2"
"020105","0315","298.08","366.12"
"020105","0330","300.24","367.2"
"020105","0345","301.32","365.04"
"020105","0400","306.72","368.28"
"020105","0415","300.24","363.96"
"020105","0430","299.16","365.04"
"020105","0445","302.4","365.04"
"020105","0500","303.48","365.04"
"020105","0515","304.56","362.88"
"020105","0530","302.4","361.8"
"020105","0545","308.88","362.88"
"020105","0600","317.52","370.44"
"020105","0615","315.36","368.28"
"020105","0630","321.84","373.68"
"020105","0645","334.8","384.48"
"020105","0700","335.88","387.72"
"020105","0715","344.52","393.12"
"020105","0730","347.76","399.6"
"020105","0745","359.64","410.4"
"020105","0800","367.2","419.04"
"020105","0815","369.36","416.88"
"020105","0830","372.6","421.2"
"020105","0845","387.72","428.76"
"020105","0900","392.04","434.16"
"020105","0915","389.88","430.92"
"020105","0930","396.36","435.24"
"020105","0945","394.2","432"
"020105","1000","400.68","440.64"
"020105","1015","401.76","439.56"
"020105","1030","399.6","436.32"
"020105","1045","399.6","438.48"
"020105","1100","405","443.88"
"020105","1115","403.92","441.72"
"020105","1130","402.84","441.72"
"020105","1145","402.84","440.64"
"020105","1200","405","441.72"
"020105","1215","401.76","440.64"
"020105","1230","405","443.88"
"020105","1245","405","442.8"
"020105","1300","406.08","444.96"
"020105","1315","406.08","444.96"
"020105","1330","403.92","444.96"
"020105","1345","399.6","435.24"
"020105","1400","398.52","435.24"
"020105","1415","399.6","440.64"
"020105","1430","398.52","438.48"
"020105","1445","393.12","434.16"
"020105","1500","395.28","438.48"
"020105","1515","390.96","436.32"
"020105","1530","392.04","436.32"
"020105","1545","386.64","436.32"
"020105","1600","388.8","433.08"
"020105","1615","383.4","433.08"
"020105","1630","378","426.6"
"020105","1645","373.68","425.52"
"020105","1700","370.44","423.36"
"020105","1715","361.8","419.04"
"020105","1730","355.32","413.64"
"020105","1745","354.24","413.64"
"020105","1800","348.84","409.32"
"020105","1815","343.44","401.76"
"020105","1830","341.28","397.44"
"020105","1845","340.2","396.36"
"020105","1900","335.88","394.2"
"020105","1915","329.4","390.96"
"020105","1930","329.4","385.56"
"020105","1945","330.48","385.56"
"020105","2000","330.48","392.04"
"020105","2015","328.32","385.56"
"020105","2030","328.32","390.96"
"020105","2045","327.24","385.56"
"020105","2100","326.16","385.56"
"020105","2115","322.92","385.56"
"020105","2130","320.76","383.4"
"020105","2145","325.08","387.72"
"020105","2200","319.68","387.72"
"020105","2215","314.28","382.32"
"020105","2230","309.96","378"
"020105","2245","318.6","385.56"
"020105","2300","312.12","378"
"020105","2315","316.44","382.32"
"020105","2330","314.28","380.16"
"020105","2345","312.12","379.08"
"020105","2400","307.8","381.24"
"020205","0015","312.12","381.24"
"020205","0030","307.8","378"
"020205","0045","309.96","375.84"
"020205","0100","308.88","376.92"
"020205","0115","306.72","373.68"
"020205","0130","312.12","379.08"
"020205","0145","314.28","379.08"
"020205","0200","312.12","379.08"
"020205","0215","306.72","374.76"
"020205","0230","307.8","375.84"
"020205","0245","307.8","378"
"020205","0300","308.88","376.92"
"020205","0315","305.64","372.6"
"020205","0330","308.88","370.44"
"020205","0345","304.56","367.2"
"020205","0400","306.72","369.36"
"020205","0415","307.8","367.2"
"020205","0430","305.64","365.04"
"020205","0445","307.8","365.04"
"020205","0500","305.64","362.88"
"020205","0515","308.88","363.96"
"020205","0530","304.56","360.72"
"020205","0545","321.84","373.68"
"020205","0600","322.92","376.92"
"020205","0615","324","376.92"
"020205","0630","332.64","386.64"
"020205","0645","338.04","387.72"
"020205","0700","343.44","390.96"
"020205","0715","342.36","390.96"
"020205","0730","347.76","394.2"
"020205","0745","355.32","406.08"
"020205","0800","358.56","408.24"
"020205","0815","362.88","409.32"
"020205","0830","371.52","414.72"
"020205","0845","378","419.04"
"020205","0900","375.84","419.04"
"020205","0915","381.24","424.44"
"020205","0930","386.64","427.68"
"020205","0945","386.64","426.6"
"020205","1000","380.16","421.2"
"020205","1015","387.72","424.44"
"020205","1030","398.52","435.24"
"020205","1045","407.16","444.96"
"020205","1100","409.32","446.04"
"020205","1115","409.32","446.04"
"020205","1130","411.48","449.28"
"020205","1145","410.4","447.12"
"020205","1200","408.24","448.2"
"020205","1215","410.4","450.36"
"020205","1230","411.48","449.28"
"020205","1245","405","443.88"
"020205","1300","407.16","444.96"
"020205","1315","409.32","447.12"
"020205","1330","407.16","444.96"
"020205","1345","405","443.88"
"020205","1400","402.84","439.56"
"020205","1415","401.76","440.64"
"020205","1430","403.92","442.8"
"020205","1445","403.92","443.88"
"020205","1500","395.28","437.4"
"020205","1515","397.44","440.64"
"020205","1530","390.96","433.08"
"020205","1545","390.96","433.08"
"020205","1600","382.32","433.08"
"020205","1615","384.48","435.24"
"020205","1630","379.08","427.68"
"020205","1645","371.52","423.36"
"020205","1700","367.2","421.2"
